grid,velocity,T,density,Y_H2,Y_H,Y_O2,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_H2O,Y_N2
0.02975,15.101188512905033,2222.8335447550116,0.1318925679714023,0.0020590348773140204,0.000274277957387755,0.015717668365236064,0.001443498923010129,0.009076877552630508,6.049638479347191e-06,9.204017520778218e-07,0.2262430853899365,0.7451785868942536
0.03,15.213728801775677,2242.6119575483763,0.1309169210658918,0.0019495798895736959,0.0002411517322417419,0.014812014052739419,0.0012833915129105643,0.008726099971220718,5.372957562396714e-06,7.881758958986899e-07,0.2278016799981292,0.7451799217097265
0.0305,15.370668387006237,2270.4791710025197,0.12958021622646415,0.0017833596028824826,0.00019686233046524055,0.013513105474821596,0.0010664269523291284,0.008171572582757332,4.462705216865702e-06,6.216905686733907e-07,0.2300826149537411,0.7451809737072177
0.031,15.485074955523356,2290.910647980092,0.12862285389398612,0.001654751245811027,0.0001667299136226781,0.012542730253919636,0.0009160938221382062,0.007722941414874506,3.839222761363963e-06,5.142971991081784e-07,0.23181072289819174,0.7451816769314819
0.0315,15.57151260870919,2306.4165239402273,0.1279088669126822,0.001553042176386196,0.0001452415790855286,0.011794535203029395,0.0008074953631345476,0.007357958770150431,3.3953220755465485e-06,4.407316720226777e-07,0.23315570110765244,0.745182189746814
0.032,15.638558295561015,2318.492544766119,0.12736049554983223,0.0014710829848612079,0.00012933169376964704,0.011203629178080406,0.00072631002786319,0.0070580514099431,3.068502964443304e-06,3.879527699830581e-07,0.23422554981771662,0.7451825884320314
0.034,15.772606692404837,2342.8554254951773,0.12627808287349598,0.0012956959487020856,9.934574018876813e-05,0.009988805657378827,0.000571975694123113,0.0064079499703518766,2.463207202874541e-06,2.929165612389303e-07,0.23645045944193882,0.7451830114235524
0.036000000000000004,15.845269138481424,2356.1180180283422,0.12569900316585844,0.0011961197428774811,8.44829841860596e-05,0.009313117521079753,0.000494405546292266,0.006031738291083012,2.1677804665832524e-06,2.4768615116179613e-07,0.2376944769825592,0.7451832434653045
0.04,15.903122189003486,2366.7213240227065,0.12524173005371683,0.001113850068779526,7.334131962920346e-05,0.008763931303834441,0.00043588103869821195,0.005719735592426844,1.9492392387047765e-06,2.147103602718962e-07,0.2387077110325982,0.7451833856944347
0.044,15.927174734481842,2371.13573290176,0.1250525953115701,0.001079015891226934,6.891594794475961e-05,0.008532601033660327,0.0004125221914642412,0.005587313737267076,1.8629974697540559e-06,2.0182220001189616e-07,0.23913411645933808,0.7451834499194289
